name,borough,names
Ambrosini Field,Bronx,catherine
Ambrosini Field,Bronx,rudolph w giuliani
Walton Park,Bronx,lewis morris iii
Walton Park,Bronx,gouverneur morris
Walton Park,Bronx,mary walton
Walton Park,Bronx,george washington
Walton Park,Bronx,lewis iii ’ s
Walton Park,Bronx,anthony wayne
Walton Park,Bronx,gerard walton morris
Walton Park,Bronx,thomas jefferson
Walton Park,Bronx,staats long morris
Walton Park,Bronx,william walton morris
Walton Park,Bronx,henry j stern
Young Park,Bronx,woodrow wilson
Young Park,Bronx,james young
Young Park,Bronx,lucy cruz
Young Park,Bronx,. morgan
Young Park,Bronx,reynier van nest
Young Park,Bronx,james a young
Young Park,Bronx,abraham
Young Park,Bronx,p
Zborowski Point,Bronx,elliott zborowski de montsaulain
Zborowski Point,Bronx,john mullaly
Zborowski Point,Bronx,michelangelo antonioni
Zborowski Point,Bronx,anna bathgate
Zborowski Point,Bronx,anna zborowski de montsaulain
Zborowski Point,Bronx,gouverneur morris ii
Bensonhurst Park,Brooklyn,dirck bensing
Bensonhurst Park,Brooklyn,james lynch
Bensonhurst Park,Brooklyn,bensons
Bergen Beach Playground,Brooklyn,thomas adams jr
Bergen Beach Playground,Brooklyn,hans hansen bergen
Bergen Beach Playground,Brooklyn,percy williams
Bergen Beach Playground,Brooklyn,henry j stern
Bergen Beach Playground,Brooklyn,thomas spicer
Bochino-Dente Plaza,Brooklyn,arthur low
Bochino-Dente Plaza,Brooklyn,john p bochino
Bochino-Dente Plaza,Brooklyn,albert dente
Boerum Park,Brooklyn,simon boerum
Boerum Park,Brooklyn,angel rodriquez
Boerum Park,Brooklyn,howard golden
Boerum Park,Brooklyn,robert diamond
Brooklyn-Queens Expressway,Brooklyn,hezekiah pierrepont ’ s
Brooklyn-Queens Expressway,Brooklyn,robert moses
Brooklyn-Queens Expressway,Brooklyn,laguardia
Bush-Clinton Playground,Brooklyn,gilmore d clarke
Bush-Clinton Playground,Brooklyn,robert moses
Bush-Clinton Playground,Brooklyn,de witt clinton
Bush-Clinton Playground,Brooklyn,james clinton
Bush-Clinton Playground,Brooklyn,a hendrick a bush
Bush-Clinton Playground,Brooklyn,daniel d tompkins
Bush-Clinton Playground,Brooklyn,george clinton
Call of the Sea Sculpture,Brooklyn,walter cranford
Call of the Sea Sculpture,Brooklyn,gutzon borglum
Call of the Sea Sculpture,Brooklyn,auguste rodin
Call of the Sea Sculpture,Brooklyn,hermon atkins macneil
Call of the Sea Sculpture,Brooklyn,cranfords
Call of the Sea Sculpture,Brooklyn,harriet frishmuth
Calvert Vaux Park,Brooklyn,calvert vaux
Calvert Vaux Park,Brooklyn,andrew jackson downing
Calvert Vaux Park,Brooklyn,jerry bianco
Calvert Vaux Park,Brooklyn,frederick law olmsted
Carroll Park War Memorial,Brooklyn,eugene h morahan
Carver Playground,Brooklyn,simpson
Carver Playground,Brooklyn,henry j stern
Carver Playground,Brooklyn,george washington carver
Carver Playground,Brooklyn,tracy l boyland
Charlie's Place,Brooklyn,john
Charlie's Place,Brooklyn,peter delmonico
Charlie's Place,Brooklyn,joseph
Charlie's Place,Brooklyn,charles lubin
Charlie's Place,Brooklyn,carol reich
Charlie's Place,Brooklyn,sara lee schupf
Chiarantano Playground,Brooklyn,anthony chiarantano
Christopher Columbus Statue,Brooklyn,ferdinand v
Christopher Columbus Statue,Brooklyn,emma stebbins
Christopher Columbus Statue,Brooklyn,isabella of spain
Christopher Columbus Statue,Brooklyn,marshall o roberts
Christopher Columbus Statue,Brooklyn,henry james
Christopher Columbus Statue,Brooklyn,aymar embury ii
Christopher Columbus Statue,Brooklyn,henry stebbins
Christopher Columbus Statue,Brooklyn,washington irving
Christopher Columbus Statue,Brooklyn,christopher columbus
Coffey Park,Brooklyn,john m gray
Coffey Park,Brooklyn,howard golden
Coffey Park,Brooklyn,angel rodriguez
Coffey Park,Brooklyn,al capone
Coffey Park,Brooklyn,michael j coffey
Coffey Park,Brooklyn,rudolph w giuliani
Colonel Donald Cook Square,Brooklyn,jimmy carter
Colonel Donald Cook Square,Brooklyn,laurette
Colonel Donald Cook Square,Brooklyn,donald cook
Colonel Donald Cook Square,Brooklyn,bayridge
Colonel Donald Cook Square,Brooklyn,donald gilbert cook
Coney Island Creek Park,Brooklyn,calvert vaux
Coney Island Creek Park,Brooklyn,howard l lasher
Coney Island Creek Park,Brooklyn,thomas stillwell
Corporal Wiltshire Triangle,Brooklyn,francis p duffy
Corporal Wiltshire Triangle,Brooklyn,clifford c wiltshire
Corporal Wiltshire Triangle,Brooklyn,joyce kilmer
Corporal Wiltshire Triangle,Brooklyn,rudolph w giuliani
Corporal Wiltshire Triangle,Brooklyn,william thaw
Corporal Wiltshire Triangle,Brooklyn,parks
Barone Triangle,Brooklyn,.
Barone Triangle,Brooklyn,cosmo barone
Barone Triangle,Brooklyn,"thomas adams , jr"
Barone Triangle,Brooklyn,hans hansen bergen
Barone Triangle,Brooklyn,percy williams
Barone Triangle,Brooklyn,cosmo leonard barone
Cypress Hills Playground,Brooklyn,rudolph w giuliani
Columbus Statue,Bronx,alexander stirling calder
Columbus Statue,Bronx,ferdinand v
Columbus Statue,Bronx,george washington
Columbus Statue,Bronx,isabella of spain
Columbus Statue,Bronx,attilio piccirilli
Columbus Statue,Bronx,hermon atkins macneil
Columbus Statue,Bronx,daniel chester french ’ s
Columbus Statue,Bronx,bartholomew
Columbus Statue,Bronx,washington irving
Columbus Statue,Bronx,parks
Columbus Statue,Bronx,christopher columbus
David Ruggles Playground,Brooklyn,david ruggles ’ s
David Ruggles Playground,Brooklyn,david m reese
David Ruggles Playground,Brooklyn,william lloyd garrison
David Ruggles Playground,Brooklyn,frederick douglass
David Ruggles Playground,Brooklyn,sojourner truth
David Ruggles Playground,Brooklyn,rudolph w giuliani
"John D&rsquo;Emic, Sr. Memorial Park",Brooklyn,irene
"John D&rsquo;Emic, Sr. Memorial Park",Brooklyn,"john d ’ emic , jr"
"John D&rsquo;Emic, Sr. Memorial Park",Brooklyn,"john d ’ emic , sr"
"John D&rsquo;Emic, Sr. Memorial Park",Brooklyn,john d ’ emic sr
Di Mattina Playground,Brooklyn,vincent j dimattina
Di Mattina Playground,Brooklyn,henry j stern
Dongan Oak Monument,Brooklyn,john metrovics
Dongan Oak Monument,Brooklyn,frederick w ruckstull
Dongan Oak Monument,Brooklyn,alexander j ettl
Dongan Oak Monument,Brooklyn,thomas dongan
Dr. John&rsquo;s Playground,Brooklyn,herbert e berman
Dr. John&rsquo;s Playground,Brooklyn,john elefterakis
Dr. John&rsquo;s Playground,Brooklyn,wolfert gerritsen
Driscoll Tucker Place,Brooklyn,. driscoll tucker
Driscoll Tucker Place,Brooklyn,john
Driscoll Tucker Place,Brooklyn,grover a whalen
Driscoll Tucker Place,Brooklyn,calbraith p rodgers
Driscoll Tucker Place,Brooklyn,rudolph w giuliani
Driscoll Tucker Place,Brooklyn,annie o ’ driscoll
Driscoll Tucker Place,Brooklyn,anthony d weiner
Dyker Beach Ballfields,Brooklyn,charles d lay
Dyker Beach Ballfields,Brooklyn,van dyke
Dyker Beach Ballfields,Brooklyn,joe torregrossa jr
Dyker Beach Ballfields,Brooklyn,john a fusco
Dyker Beach Ballfields,Brooklyn,john caiazza
Eleanor Roosevelt Playground,Brooklyn,anna eleanor roosevelt
Eleanor Roosevelt Playground,Brooklyn,theodore roosevelt
Eleanor Roosevelt Playground,Brooklyn,robert kennedy
Eleanor Roosevelt Playground,Brooklyn,shirley chisholm
Eleanor Roosevelt Playground,Brooklyn,franklin roosevelt
Eleanor Roosevelt Playground,Brooklyn,franklin delano roosevelt
Eleanor Roosevelt Playground,Brooklyn,jacob javits
Ericsson Playground,Brooklyn,john ericsson
Ericsson Playground,Brooklyn,kenneth k fisher
Father Kehoe Triangle,Brooklyn,james f kehoe
Father Popieluszko Statue,Brooklyn,tom cleveland
Father Popieluszko Statue,Brooklyn,stanislaw lutostanski
Father Popieluszko Statue,Brooklyn,jerzy popieluszko
Fidelity Triangle,Brooklyn,rudolph w giuliani
Fidelity Triangle,Brooklyn,woodrow t wilson
Fidelity Triangle,Brooklyn,william gall p c k
Fort Greene Playground,Brooklyn,gilmore d clarke
Fort Greene Playground,Brooklyn,mary pinkett
Fort Greene Playground,Brooklyn,walt whitman
Fort Greene Playground,Brooklyn,calvert vaux
Fort Greene Playground,Brooklyn,frederick law olmsted
Fort Greene Playground,Brooklyn,nathanael greene
Fort Greene Playground,Brooklyn,william howard taft
Freedom Square,Brooklyn,pietro montana
Freedom Square,Brooklyn,claudia deloney
Freedom Square,Brooklyn,william c deacy
Freedom Square,Brooklyn,gloria swanson
Freedom Square,Brooklyn,nike
Prospect Park - the Wetlands of New York City,Brooklyn,frederick law olmsted
Prospect Park - the Wetlands of New York City,Brooklyn,fowler
Prospect Park - the Wetlands of New York City,Brooklyn,calvert vaux
Fort Hamilton Senior Center,Brooklyn,mary moses
Fort Hamilton Senior Center,Brooklyn,thomas p f hoving
Fort Hamilton Senior Center,Brooklyn,robert moses
Fort Hamilton Senior Center,Brooklyn,jules polonetsky
Fort Hamilton Senior Center,Brooklyn,abe stark
Fort Hamilton Senior Center,Brooklyn,julius spiegel
Fort Hamilton Senior Center,Brooklyn,sal f albanese
Fort Hamilton Senior Center,Brooklyn,john j carty
Fort Hamilton Senior Center,Brooklyn,howard golden
Captain Rivera Playground,Bronx,"manuel rivera , jr"
Captain Rivera Playground,Bronx,ward
Captain Rivera Playground,Bronx,robles
Captain Rivera Playground,Bronx,carmen arroyo
Captain Rivera Playground,Bronx,castaneira-colon
Captain Rivera Playground,Bronx,rudolph w giuliani
Captain Rivera Playground,Bronx,george h bush
Captain Rivera Playground,Bronx,vallone
Hilton White Playground,Bronx,neville shed
Hilton White Playground,Bronx,helen foster
Hilton White Playground,Bronx,willie cager
Hilton White Playground,Bronx,wendell foster
Hilton White Playground,Bronx,holcombe rucker
Hilton White Playground,Bronx,willie worsley
Hilton White Playground,Bronx,william cauldwell
Hilton White Playground,Bronx,hilton white
Clark Playground,Bronx,elijah d clark
Edgar Allan Poe,Bronx,virginia
Edgar Allan Poe,Bronx,edmond thomas quinn
Edgar Allan Poe,Bronx,edgar allan poe
Edgar Allan Poe,Bronx,victor herbert
Edgar Allan Poe,Bronx,thomas eakins
Givans Square,Bronx,angelo campanaro
Givans Square,Bronx,bartow
Givans Square,Bronx,robert givan
Givans Square,Bronx,palmer
Givans Square,Bronx,edward p lynch
Givans Square,Bronx,morgan
Givans Square,Bronx,leroy
Givans Square,Bronx,agnes thompson
Givans Square,Bronx,emile j cavanagh
Henry Hudson Monument,Bronx,robert moses
Henry Hudson Monument,Bronx,robert fulton ’ s
Henry Hudson Monument,Bronx,karl h gruppe
Henry Hudson Monument,Bronx,pomona
Henry Hudson Monument,Bronx,karl bitter
Henry Hudson Monument,Bronx,henry hudson
Julio Carballo Ballfields,Bronx,julio carballo
Julio Carballo Ballfields,Bronx,thomas hunt
Julio Carballo Ballfields,Bronx,milka galarza
Julio Carballo Ballfields,Bronx,jose
Kelly Fields,Bronx,june m eisland
Kelly Fields,Bronx,adriaen van der donck
Kelly Fields,Bronx,frank kelly
Kelly Fields,Bronx,frederick van cortlandt
Kelly Fields,Bronx,jacobus van cortlandt
The Pearly Gates,Bronx,saint peter ’ s
The Pearly Gates,Bronx,henry j stern
The Pearly Gates,Bronx,simeon
The Pearly Gates,Bronx,madeline provenzano
Pelican Bay Playground,Bronx,robert moses
Pelican Bay Playground,Bronx,thomas pell
Pelican Bay Playground,Bronx,fernando ferrer
Pelican Bay Playground,Bronx,john pell ’ s
Webster Playground,Bronx,robert moses
Webster Playground,Bronx,albert webster
Webster Playground,Bronx,albert l webster
Webster Playground,Bronx,daniel webster
Webster Playground,Bronx,woodward
Webster Playground,Bronx,joseph outen bogart webster
Webster Playground,Bronx,rudolph giuliani
Webster Playground,Bronx,joseph o b webster
Knox-Gates Playground,Bronx,george washington ’ s
Knox-Gates Playground,Bronx,fernando ferrer
Knox-Gates Playground,Bronx,john burgoyne
Knox-Gates Playground,Bronx,charles cornwallis
Knox-Gates Playground,Bronx,horatio gates
Knox-Gates Playground,Bronx,henry knox
Knox-Gates Playground,Bronx,nathanael greene
Cedar Playground,Bronx,hugh n camp
Bridge Playground,Bronx,william b ogden ’
Bridge Playground,Bronx,george washington
Bridge Playground,Bronx,wilhelm hildenbrand
Bridge Playground,Bronx,charles c schneider
Edenwald Playground,Bronx,eugene schieffelin
Edenwald Playground,Bronx,fernando ferrer
Edenwald Playground,Bronx,john h eden
Edenwald Playground,Bronx,mortimer
Edenwald Playground,Bronx,king henry iv
Edenwald Playground,Bronx,shakespeare
Haviland Playground,Bronx,one talman pugsley
Haviland Playground,Bronx,pugsleys
Haviland Playground,Bronx,ebenezer haviland
Haviland Playground,Bronx,mary haviland
Haviland Playground,Bronx,joseph haviland
Davidson Playground,Bronx,harriet standish
Davidson Playground,Bronx,mitchell maccracken
Davidson Playground,Bronx,mathias oliver davidson
MCU Park,Brooklyn,gil hodges
MCU Park,Brooklyn,jack gordon
MCU Park,Brooklyn,jackie robinson
MCU Park,Brooklyn,walter o ’ malley
Arbor Place,Brooklyn,robert moses
Benson Playground,Brooklyn,egbert benson
Benson Playground,Brooklyn,james lynch
Benson Playground,Brooklyn,robert benson
Brevoort Playground,Brooklyn,james renwick brevoort
Brevoort Playground,Brooklyn,"henry brevoort , jr"
Brevoort Playground,Brooklyn,tracy l boyland
Brevoort Playground,Brooklyn,laura  carson  brevoort
Brevoort Playground,Brooklyn,"henry , jr"
Brevoort Playground,Brooklyn,brevoorts
Brevoort Playground,Brooklyn,washington irving
Brevoort Playground,Brooklyn,rudolph w giuliani
Brevoort Playground,Brooklyn,jan hendrick brevoort
Brevoort Playground,Brooklyn,hendrick janszen
Institute Park,Brooklyn,james stewart polshek
Brooklyn War Memorial,Brooklyn,gilmore d clarke
Brooklyn War Memorial,Brooklyn,francis p duffy
Brooklyn War Memorial,Brooklyn,robert moses
Brooklyn War Memorial,Brooklyn,frank d schroth
Brooklyn War Memorial,Brooklyn,stuart constable
Brooklyn War Memorial,Brooklyn,charles keck
Brooklyn War Memorial,Brooklyn,. earle andrews
Brownsville Recreation Center,Brooklyn,mike tyson
Brownsville Recreation Center,Brooklyn,henry roth
Brownsville Recreation Center,Brooklyn,margaret sanger
Brownsville Recreation Center,Brooklyn,aaron kaplan
Brownsville Recreation Center,Brooklyn,charles s brown
Brownsville Recreation Center,Brooklyn,abe stark
Brownsville Recreation Center,Brooklyn,alfred kazin
Brownsville Recreation Center,Brooklyn,riddick bowe
Brownsville Recreation Center,Brooklyn,howard golden
Brownsville Recreation Center,Brooklyn,aaron copland
Cadman Plaza Park,Brooklyn,samuel parkes cadman
Cadman Plaza Park,Brooklyn,robert fulton ’ s
Cadman Plaza Park,Brooklyn,william jay gaynor 
Cadman Plaza Park,Brooklyn,charles keck
Cadman Plaza Park,Brooklyn,elizabeth gordon
Cadman Plaza Park,Brooklyn,stuart constable
Margaret Carnegie Playground,Brooklyn,margaret carnegie
Margaret Carnegie Playground,Brooklyn,douglas malloch ’ s
Margaret Carnegie Playground,Brooklyn,peter cooper
Chester Playground,Brooklyn,mike tyson
Chester Playground,Brooklyn,henry roth
Chester Playground,Brooklyn,margaret sanger
Chester Playground,Brooklyn,aaron kaplan
Chester Playground,Brooklyn,charles s brown
Chester Playground,Brooklyn,priscilla a wooten
Chester Playground,Brooklyn,rosetta gaston
Chester Playground,Brooklyn,alfred kazin
Chester Playground,Brooklyn,riddick bowe
Chester Playground,Brooklyn,lucky luciano
Chester Playground,Brooklyn,jerry lewis
Chester Playground,Brooklyn,aaron copland
Classon Triangle,Brooklyn,rudolph w giuliani
Classon Triangle,Brooklyn,robert moses
Cutinella Triangle,Brooklyn,anthony cutinella
Cutinella Triangle,Brooklyn,armanda
Cutinella Triangle,Brooklyn,armond cutinella
Cutinella Triangle,Brooklyn,arlene
Cutinella Triangle,Brooklyn,winston s churchill
DiGilio Playground,Brooklyn,joseph digilio
El-Shabazz Playground,Brooklyn,malcolm little
El-Shabazz Playground,Brooklyn,elijah muhammad ’ s
El-Shabazz Playground,Brooklyn,el-hajj malik el-shabazz
El-Shabazz Playground,Brooklyn,malcolm x
El-Shabazz Playground,Brooklyn,earl little
El-Shabazz Playground,Brooklyn,marcus garvey
El-Shabazz Playground,Brooklyn,rudolph w giuliani
El-Shabazz Playground,Brooklyn,detroit red
El-Shabazz Playground,Brooklyn,el-shabazz ’ s
Elton Playground,Brooklyn,john pitkin
Father Giorgio Memorial,Brooklyn,edward j giorgio
Father Giorgio Memorial,Brooklyn,s
Father Giorgio Memorial,Brooklyn,. cianfarani
Flatbush Malls,Brooklyn,dean alvord
Flatbush Malls,Brooklyn,john aiken
Continental Army Plaza - the Asian Longhorned Beetle,Brooklyn,parks
Cooper Park - the Asian Longhorned Beetle,Brooklyn,parks
McGolrick Park - the Asian Longhorned Beetle,Brooklyn,parks
Marcy Playground - the Asian Longhorned Beetle,Brooklyn,parks
Maria Hernandez Park - the Asian Longhorned Beetle,Brooklyn,parks
McCarren Park - the Asian Longhorned Beetle,Brooklyn,parks
Brooklyn Botanic Garden,Brooklyn,frederick jr
Brooklyn Botanic Garden,Brooklyn,alice recknagel ireys
Brooklyn Botanic Garden,Brooklyn,takeo shiota
Brooklyn Botanic Garden,Brooklyn,william shakespeare
Brooklyn Botanic Garden,Brooklyn,frederick law olmsted
Brooklyn Botanic Garden,Brooklyn,william rutherford mead
Brooklyn Botanic Garden,Brooklyn,charles follen mckim
Brooklyn Botanic Garden,Brooklyn,arthur t white
Brooklyn Botanic Garden,Brooklyn,stanford white
Brooklyn Botanic Garden,Brooklyn,john charles olmsted
Brooklyn Botanic Garden,Brooklyn,harold caparn
Edvard Grieg,Brooklyn,henry baerer ’ s
Edvard Grieg,Brooklyn,wolfgang amadeus mozart
Edvard Grieg,Brooklyn,richard nordraak
Edvard Grieg,Brooklyn,augustus mueller ’ s
Edvard Grieg,Brooklyn,sigvald asbjornsen
Edvard Grieg,Brooklyn,. gade
Edvard Grieg,Brooklyn,edvard hagerup grieg
Edvard Grieg,Brooklyn,carl maria von weber
Edvard Grieg,Brooklyn,ludwig van beethoven
Edvard Grieg,Brooklyn,chester beach ’ s
Edvard Grieg,Brooklyn,calvert vaux
Edvard Grieg,Brooklyn,henrik ibsen
Edvard Grieg,Brooklyn,frederick law olmsted
Garden Playground,Brooklyn,philip livingston
Garden Playground,Brooklyn,tunis joralemon ’ s
Garden of Union,Brooklyn,annie thompson
Garden of Union,Brooklyn,james lovelock
Garden of Union,Brooklyn,annie thomson
Gateway Triangle,Brooklyn,gilbert rivera
Gateway Triangle,Brooklyn,mary pinkett
General Henry Warner Slocum,Brooklyn,henry warner slocum
General Henry Warner Slocum,Brooklyn,stanford white
General Henry Warner Slocum,Brooklyn,theodore roosevelt
General Henry Warner Slocum,Brooklyn,fiorello h laguardia
General Henry Warner Slocum,Brooklyn,frederick w macmonnies
General Henry Warner Slocum,Brooklyn,james s t stranhan
Georgia Avenue Garden,Brooklyn,claudia keel
Georgia Avenue Garden,Brooklyn,james worth
Georgia Avenue Garden,Brooklyn,michael moody
Gerritsen Ballfields,Brooklyn,wolphert gerritsen
Gerritsen Ballfields,Brooklyn,herbert e berman
